village,month,method,method3,method2,place,hour,house,genus,species,Abdomen_status,number,Anopheles,id
Kimidougou,Octobre,OK,CSH,CSH,outdoor,4,2,Anopheles,Angambiaesl,NA,7,ano,Kimi6_Octobreoutdoor42AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,outdoor,5,2,Anopheles,Angambiaesl,NA,3,ano,Kimi6_Octobreoutdoor52AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,outdoor,5,2,Anopheles,Angambiaesl,NA,3,ano,Kimi6_Octobreoutdoor52AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,outdoor,5,2,Anopheles,Angambiaesl,NA,3,ano,Kimi6_Octobreoutdoor52AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,outdoor,2,2,Anopheles,Anpharoensis,NA,1,ano,Kimi6_Octobreoutdoor22AnophelesAnpharoensis
Kimidougou,Octobre,OK,CSH,CSH,outdoor,21,2,Anopheles,Angambiaesl,NA,1,ano,Kimi6_Octobreoutdoor212AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,outdoor,22,2,Anopheles,Angambiaesl,NA,1,ano,Kimi6_Octobreoutdoor222AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,outdoor,23,2,Anopheles,Angambiaesl,NA,6,ano,Kimi6_Octobreoutdoor232AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,outdoor,23,2,Anopheles,Angambiaesl,NA,6,ano,Kimi6_Octobreoutdoor232AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,outdoor,23,2,Anopheles,Angambiaesl,NA,6,ano,Kimi6_Octobreoutdoor232AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,outdoor,23,2,Anopheles,Angambiaesl,NA,6,ano,Kimi6_Octobreoutdoor232AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,outdoor,23,2,Anopheles,Angambiaesl,NA,6,ano,Kimi6_Octobreoutdoor232AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,outdoor,23,2,Anopheles,Angambiaesl,NA,6,ano,Kimi6_Octobreoutdoor232AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,outdoor,0,2,Anopheles,Angambiaesl,NA,1,ano,Kimi6_Octobreoutdoor02AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,outdoor,22,2,Anopheles,Annili,NA,1,ano,Kimi6_Octobreoutdoor222AnophelesAnnili
Kimidougou,Octobre,OK,CSH,CSH,outdoor,21,2,Anopheles,Angambiaesl,NA,4,ano,Kimi6_Octobreoutdoor212AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,outdoor,21,2,Anopheles,Angambiaesl,NA,4,ano,Kimi6_Octobreoutdoor212AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,outdoor,21,2,Anopheles,Angambiaesl,NA,4,ano,Kimi6_Octobreoutdoor212AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,outdoor,21,2,Anopheles,Angambiaesl,NA,4,ano,Kimi6_Octobreoutdoor212AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,outdoor,0,2,Anopheles,Angambiaesl,NA,1,ano,Kimi6_Octobreoutdoor02AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,outdoor,1,2,Anopheles,Angambiaesl,NA,6,ano,Kimi6_Octobreoutdoor12AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,outdoor,1,2,Anopheles,Angambiaesl,NA,6,ano,Kimi6_Octobreoutdoor12AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,outdoor,1,2,Anopheles,Angambiaesl,NA,6,ano,Kimi6_Octobreoutdoor12AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,outdoor,1,2,Anopheles,Angambiaesl,NA,6,ano,Kimi6_Octobreoutdoor12AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,outdoor,1,2,Anopheles,Angambiaesl,NA,6,ano,Kimi6_Octobreoutdoor12AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,outdoor,1,2,Anopheles,Angambiaesl,NA,6,ano,Kimi6_Octobreoutdoor12AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,outdoor,2,2,Anopheles,Angambiaesl,NA,6,ano,Kimi6_Octobreoutdoor22AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,outdoor,2,2,Anopheles,Angambiaesl,NA,6,ano,Kimi6_Octobreoutdoor22AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,outdoor,2,2,Anopheles,Angambiaesl,NA,6,ano,Kimi6_Octobreoutdoor22AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,outdoor,2,2,Anopheles,Angambiaesl,NA,6,ano,Kimi6_Octobreoutdoor22AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,outdoor,2,2,Anopheles,Angambiaesl,NA,6,ano,Kimi6_Octobreoutdoor22AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,outdoor,2,2,Anopheles,Angambiaesl,NA,6,ano,Kimi6_Octobreoutdoor22AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,outdoor,3,2,Anopheles,Angambiaesl,NA,2,ano,Kimi6_Octobreoutdoor32AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,outdoor,3,2,Anopheles,Angambiaesl,NA,2,ano,Kimi6_Octobreoutdoor32AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,outdoor,4,2,Anopheles,Angambiaesl,NA,1,ano,Kimi6_Octobreoutdoor42AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,outdoor,23,2,Anopheles,Annili,NA,1,ano,Kimi6_Octobreoutdoor232AnophelesAnnili
Kimidougou,Octobre,OK,CSH,CSH,indoor,22,3,Anopheles,Angambiaesl,NA,5,ano,Kimi6_Octobreindoor223AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,22,3,Anopheles,Angambiaesl,NA,5,ano,Kimi6_Octobreindoor223AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,22,3,Anopheles,Angambiaesl,NA,5,ano,Kimi6_Octobreindoor223AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,22,3,Anopheles,Angambiaesl,NA,5,ano,Kimi6_Octobreindoor223AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,22,3,Anopheles,Angambiaesl,NA,5,ano,Kimi6_Octobreindoor223AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,23,3,Anopheles,Angambiaesl,NA,9,ano,Kimi6_Octobreindoor233AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,23,3,Anopheles,Angambiaesl,NA,9,ano,Kimi6_Octobreindoor233AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,23,3,Anopheles,Angambiaesl,NA,9,ano,Kimi6_Octobreindoor233AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,23,3,Anopheles,Angambiaesl,NA,9,ano,Kimi6_Octobreindoor233AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,23,3,Anopheles,Angambiaesl,NA,9,ano,Kimi6_Octobreindoor233AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,23,3,Anopheles,Angambiaesl,NA,9,ano,Kimi6_Octobreindoor233AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,23,3,Anopheles,Angambiaesl,NA,9,ano,Kimi6_Octobreindoor233AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,23,3,Anopheles,Angambiaesl,NA,9,ano,Kimi6_Octobreindoor233AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,23,3,Anopheles,Angambiaesl,NA,9,ano,Kimi6_Octobreindoor233AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,0,3,Anopheles,Angambiaesl,NA,3,ano,Kimi6_Octobreindoor03AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,0,3,Anopheles,Angambiaesl,NA,3,ano,Kimi6_Octobreindoor03AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,0,3,Anopheles,Angambiaesl,NA,3,ano,Kimi6_Octobreindoor03AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,1,3,Anopheles,Angambiaesl,NA,3,ano,Kimi6_Octobreindoor13AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,1,3,Anopheles,Angambiaesl,NA,3,ano,Kimi6_Octobreindoor13AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,1,3,Anopheles,Angambiaesl,NA,3,ano,Kimi6_Octobreindoor13AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,2,3,Anopheles,Angambiaesl,NA,9,ano,Kimi6_Octobreindoor23AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,2,3,Anopheles,Angambiaesl,NA,9,ano,Kimi6_Octobreindoor23AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,2,3,Anopheles,Angambiaesl,NA,9,ano,Kimi6_Octobreindoor23AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,2,3,Anopheles,Angambiaesl,NA,9,ano,Kimi6_Octobreindoor23AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,2,3,Anopheles,Angambiaesl,NA,9,ano,Kimi6_Octobreindoor23AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,2,3,Anopheles,Angambiaesl,NA,9,ano,Kimi6_Octobreindoor23AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,2,3,Anopheles,Angambiaesl,NA,9,ano,Kimi6_Octobreindoor23AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,2,3,Anopheles,Angambiaesl,NA,9,ano,Kimi6_Octobreindoor23AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,2,3,Anopheles,Angambiaesl,NA,9,ano,Kimi6_Octobreindoor23AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,3,3,Anopheles,Angambiaesl,NA,13,ano,Kimi6_Octobreindoor33AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,3,3,Anopheles,Angambiaesl,NA,13,ano,Kimi6_Octobreindoor33AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,3,3,Anopheles,Angambiaesl,NA,13,ano,Kimi6_Octobreindoor33AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,3,3,Anopheles,Angambiaesl,NA,13,ano,Kimi6_Octobreindoor33AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,3,3,Anopheles,Angambiaesl,NA,13,ano,Kimi6_Octobreindoor33AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,3,3,Anopheles,Angambiaesl,NA,13,ano,Kimi6_Octobreindoor33AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,3,3,Anopheles,Angambiaesl,NA,13,ano,Kimi6_Octobreindoor33AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,3,3,Anopheles,Angambiaesl,NA,13,ano,Kimi6_Octobreindoor33AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,3,3,Anopheles,Angambiaesl,NA,13,ano,Kimi6_Octobreindoor33AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,3,3,Anopheles,Angambiaesl,NA,13,ano,Kimi6_Octobreindoor33AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,3,3,Anopheles,Angambiaesl,NA,13,ano,Kimi6_Octobreindoor33AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,3,3,Anopheles,Angambiaesl,NA,13,ano,Kimi6_Octobreindoor33AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,3,3,Anopheles,Angambiaesl,NA,13,ano,Kimi6_Octobreindoor33AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,4,3,Anopheles,Angambiaesl,NA,4,ano,Kimi6_Octobreindoor43AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,4,3,Anopheles,Angambiaesl,NA,4,ano,Kimi6_Octobreindoor43AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,4,3,Anopheles,Angambiaesl,NA,4,ano,Kimi6_Octobreindoor43AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,4,3,Anopheles,Angambiaesl,NA,4,ano,Kimi6_Octobreindoor43AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,23,3,Anopheles,Annili,NA,1,ano,Kimi6_Octobreindoor233AnophelesAnnili
Kimidougou,Octobre,OK,CSH,CSH,indoor,21,3,Anopheles,Angambiaesl,NA,3,ano,Kimi6_Octobreindoor213AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,21,3,Anopheles,Angambiaesl,NA,3,ano,Kimi6_Octobreindoor213AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,21,3,Anopheles,Angambiaesl,NA,3,ano,Kimi6_Octobreindoor213AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,0,3,Anopheles,Angambiaesl,NA,7,ano,Kimi6_Octobreindoor03AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,0,3,Anopheles,Angambiaesl,NA,7,ano,Kimi6_Octobreindoor03AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,0,3,Anopheles,Angambiaesl,NA,7,ano,Kimi6_Octobreindoor03AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,0,3,Anopheles,Angambiaesl,NA,7,ano,Kimi6_Octobreindoor03AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,0,3,Anopheles,Angambiaesl,NA,7,ano,Kimi6_Octobreindoor03AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,0,3,Anopheles,Angambiaesl,NA,7,ano,Kimi6_Octobreindoor03AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,0,3,Anopheles,Angambiaesl,NA,7,ano,Kimi6_Octobreindoor03AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,1,3,Anopheles,Angambiaesl,NA,10,ano,Kimi6_Octobreindoor13AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,1,3,Anopheles,Angambiaesl,NA,10,ano,Kimi6_Octobreindoor13AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,1,3,Anopheles,Angambiaesl,NA,10,ano,Kimi6_Octobreindoor13AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,1,3,Anopheles,Angambiaesl,NA,10,ano,Kimi6_Octobreindoor13AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,1,3,Anopheles,Angambiaesl,NA,10,ano,Kimi6_Octobreindoor13AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,1,3,Anopheles,Angambiaesl,NA,10,ano,Kimi6_Octobreindoor13AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,1,3,Anopheles,Angambiaesl,NA,10,ano,Kimi6_Octobreindoor13AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,1,3,Anopheles,Angambiaesl,NA,10,ano,Kimi6_Octobreindoor13AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,1,3,Anopheles,Angambiaesl,NA,10,ano,Kimi6_Octobreindoor13AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,1,3,Anopheles,Angambiaesl,NA,10,ano,Kimi6_Octobreindoor13AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,2,3,Anopheles,Angambiaesl,NA,6,ano,Kimi6_Octobreindoor23AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,2,3,Anopheles,Angambiaesl,NA,6,ano,Kimi6_Octobreindoor23AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,2,3,Anopheles,Angambiaesl,NA,6,ano,Kimi6_Octobreindoor23AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,2,3,Anopheles,Angambiaesl,NA,6,ano,Kimi6_Octobreindoor23AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,2,3,Anopheles,Angambiaesl,NA,6,ano,Kimi6_Octobreindoor23AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,2,3,Anopheles,Angambiaesl,NA,6,ano,Kimi6_Octobreindoor23AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,3,3,Anopheles,Angambiaesl,NA,8,ano,Kimi6_Octobreindoor33AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,3,3,Anopheles,Angambiaesl,NA,8,ano,Kimi6_Octobreindoor33AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,3,3,Anopheles,Angambiaesl,NA,8,ano,Kimi6_Octobreindoor33AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,3,3,Anopheles,Angambiaesl,NA,8,ano,Kimi6_Octobreindoor33AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,3,3,Anopheles,Angambiaesl,NA,8,ano,Kimi6_Octobreindoor33AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,3,3,Anopheles,Angambiaesl,NA,8,ano,Kimi6_Octobreindoor33AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,3,3,Anopheles,Angambiaesl,NA,8,ano,Kimi6_Octobreindoor33AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,3,3,Anopheles,Angambiaesl,NA,8,ano,Kimi6_Octobreindoor33AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,4,3,Anopheles,Angambiaesl,NA,7,ano,Kimi6_Octobreindoor43AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,4,3,Anopheles,Angambiaesl,NA,7,ano,Kimi6_Octobreindoor43AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,4,3,Anopheles,Angambiaesl,NA,7,ano,Kimi6_Octobreindoor43AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,4,3,Anopheles,Angambiaesl,NA,7,ano,Kimi6_Octobreindoor43AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,4,3,Anopheles,Angambiaesl,NA,7,ano,Kimi6_Octobreindoor43AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,4,3,Anopheles,Angambiaesl,NA,7,ano,Kimi6_Octobreindoor43AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,4,3,Anopheles,Angambiaesl,NA,7,ano,Kimi6_Octobreindoor43AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,5,3,Anopheles,Angambiaesl,NA,2,ano,Kimi6_Octobreindoor53AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,5,3,Anopheles,Angambiaesl,NA,2,ano,Kimi6_Octobreindoor53AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,20,3,Anopheles,Angambiaesl,NA,2,ano,Kimi6_Octobreindoor203AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,20,3,Anopheles,Angambiaesl,NA,2,ano,Kimi6_Octobreindoor203AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,21,3,Anopheles,Angambiaesl,NA,2,ano,Kimi6_Octobreindoor213AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,21,3,Anopheles,Angambiaesl,NA,2,ano,Kimi6_Octobreindoor213AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,22,3,Anopheles,Angambiaesl,NA,5,ano,Kimi6_Octobreindoor223AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,22,3,Anopheles,Angambiaesl,NA,5,ano,Kimi6_Octobreindoor223AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,22,3,Anopheles,Angambiaesl,NA,5,ano,Kimi6_Octobreindoor223AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,22,3,Anopheles,Angambiaesl,NA,5,ano,Kimi6_Octobreindoor223AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,22,3,Anopheles,Angambiaesl,NA,5,ano,Kimi6_Octobreindoor223AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,23,3,Anopheles,Angambiaesl,NA,3,ano,Kimi6_Octobreindoor233AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,23,3,Anopheles,Angambiaesl,NA,3,ano,Kimi6_Octobreindoor233AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,23,3,Anopheles,Angambiaesl,NA,3,ano,Kimi6_Octobreindoor233AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,0,3,Anopheles,Angambiaesl,NA,6,ano,Kimi6_Octobreindoor03AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,0,3,Anopheles,Angambiaesl,NA,6,ano,Kimi6_Octobreindoor03AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,0,3,Anopheles,Angambiaesl,NA,6,ano,Kimi6_Octobreindoor03AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,0,3,Anopheles,Angambiaesl,NA,6,ano,Kimi6_Octobreindoor03AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,0,3,Anopheles,Angambiaesl,NA,6,ano,Kimi6_Octobreindoor03AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,0,3,Anopheles,Angambiaesl,NA,6,ano,Kimi6_Octobreindoor03AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,1,3,Anopheles,Angambiaesl,NA,5,ano,Kimi6_Octobreindoor13AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,1,3,Anopheles,Angambiaesl,NA,5,ano,Kimi6_Octobreindoor13AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,1,3,Anopheles,Angambiaesl,NA,5,ano,Kimi6_Octobreindoor13AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,1,3,Anopheles,Angambiaesl,NA,5,ano,Kimi6_Octobreindoor13AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,1,3,Anopheles,Angambiaesl,NA,5,ano,Kimi6_Octobreindoor13AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,2,3,Anopheles,Angambiaesl,NA,3,ano,Kimi6_Octobreindoor23AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,2,3,Anopheles,Angambiaesl,NA,3,ano,Kimi6_Octobreindoor23AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,2,3,Anopheles,Angambiaesl,NA,3,ano,Kimi6_Octobreindoor23AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,3,3,Anopheles,Angambiaesl,NA,2,ano,Kimi6_Octobreindoor33AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,3,3,Anopheles,Angambiaesl,NA,2,ano,Kimi6_Octobreindoor33AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,4,3,Anopheles,Angambiaesl,NA,5,ano,Kimi6_Octobreindoor43AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,4,3,Anopheles,Angambiaesl,NA,5,ano,Kimi6_Octobreindoor43AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,4,3,Anopheles,Angambiaesl,NA,5,ano,Kimi6_Octobreindoor43AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,4,3,Anopheles,Angambiaesl,NA,5,ano,Kimi6_Octobreindoor43AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,4,3,Anopheles,Angambiaesl,NA,5,ano,Kimi6_Octobreindoor43AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,5,3,Anopheles,Angambiaesl,NA,1,ano,Kimi6_Octobreindoor53AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,20,3,Anopheles,Angambiaesl,NA,1,ano,Kimi6_Octobreindoor203AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,21,3,Anopheles,Angambiaesl,NA,4,ano,Kimi6_Octobreindoor213AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,21,3,Anopheles,Angambiaesl,NA,4,ano,Kimi6_Octobreindoor213AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,21,3,Anopheles,Angambiaesl,NA,4,ano,Kimi6_Octobreindoor213AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,21,3,Anopheles,Angambiaesl,NA,4,ano,Kimi6_Octobreindoor213AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,22,3,Anopheles,Angambiaesl,NA,3,ano,Kimi6_Octobreindoor223AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,22,3,Anopheles,Angambiaesl,NA,3,ano,Kimi6_Octobreindoor223AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,22,3,Anopheles,Angambiaesl,NA,3,ano,Kimi6_Octobreindoor223AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,23,3,Anopheles,Angambiaesl,NA,3,ano,Kimi6_Octobreindoor233AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,23,3,Anopheles,Angambiaesl,NA,3,ano,Kimi6_Octobreindoor233AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,23,3,Anopheles,Angambiaesl,NA,3,ano,Kimi6_Octobreindoor233AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,0,3,Anopheles,Angambiaesl,NA,8,ano,Kimi6_Octobreindoor03AnophelesAngambiaesl
Kimidougou,Octobre,OK,CSH,CSH,indoor,0,3,Anopheles,Angambiaesl,NA,8,ano,Kimi6_Octobreindoor03AnophelesAngambiaesl
